%time,field.data
1569683677446902977,0.671283862
1569683677447074798,0.66927445
1569683677447090186,-0.31634695
1569683677447192507,-0.315322421
1569683677447200570,-0.526232816
1569683677447280627,-0.519854404
1569683677447287920,-0.489743211
1569683677447438612,-0.460061258
1569683677447446035,-0.211370307
1569683677447608875,-0.201253666
1569683677447615985,0.146830159
1569683677448032424,0.154063894
1569683677448041062,-1.378366668
1569683677448356189,-1.432978766
1569683677448362092,-1.827045755
1569683677448843316,-1.826005546
1569683677448853174,-0.715303802
1569683677449127892,-0.682345426
1569683677449145279,2.826842097
1569683677449366524,2.827129695
1569683677449379261,2.542231978
1569683677449583185,2.528869778
1569683677449586736,1.790199851
1569683677449914685,1.790199851
1569683677449930478,-0.382857187
1569683677450220574,-0.397026771
1569683677450234055,-1.885091868
1569683677450477773,-1.878637123
1569683677450482989,-2.0005953
1569683677450644302,-1.959083688
1569683677450648488,0.466898679
1569683677450933437,0.554631714
1569683677450946329,3.244556832
1569683677451145154,3.264284571
1569683677451148988,3.718788791
1569683677451395995,3.727906785
1569683677451399679,3.057455622
1569683677451796801,3.060921441
1569683677451799366,-0.227677653
1569683677451992123,-0.329016021
1569683677451995520,-2.201686297
1569683677452322911,-2.201796052
1569683677452335042,-1.183192738
1569683677452612641,-1.162805462
1569683677452616458,1.906125804
1569683677452943970,1.898914434
1569683677452959162,1.420064356
1569683677453183933,1.406113095
1569683677453187107,-0.587436432
1569683677453435487,-0.611770035
1569683677453438601,-1.553878353
1569683677453852531,-1.540746352
1569683677453855678,1.365715803
1569683677454153928,1.4714446
1569683677454157318,1.132224704
1569683677454423510,1.136249189
1569683677454426928,0.226057655
1569683677454711167,0.230320179
1569683677454714508,-0.734654032
1569683677454937424,-0.707038632
1569683677454941018,-0.35501998
1569683677455161223,-0.23978799
1569683677455171474,1.776288427
1569683677455391867,1.877603468
1569683677455394912,2.768022081
1569683677455700371,2.745088645
1569683677455714401,0.433454863
1569683677455934308,0.252513853
1569683677455937664,-3.735132909
1569683677456197788,-3.880057319
1569683677456210369,-5.438673456
1569683677456409479,-5.45159699
1569683677456422508,-4.886217482
1569683677456725568,-4.880778498
1569683677456750751,0.674104138
1569683677457020100,0.88475762
1569683677457037093,5.585942543
1569683677457356277,5.559683284
1569683677457359968,3.685793221
1569683677457626395,3.648439996
1569683677457636086,1.839079155
1569683677457849141,1.732995462
1569683677457852468,-1.421539493
1569683677458160398,-1.586227459
1569683677458165862,-6.053285049
1569683677458361360,-6.064065325
1569683677458364025,-5.317927053
1569683677458553427,-5.292033348
1569683677458556498,-4.16832583
1569683677458773333,-4.117938312
1569683677458784471,-2.526817549
1569683677459001559,-2.498960148
1569683677459004605,3.028071553
1569683677459254586,3.035121633
1569683677459266979,6.384524677
1569683677459473208,6.385850024
1569683677459484167,6.298725709
1569683677459636132,6.296698717
1569683677459646836,5.324680551
1569683677460317270,5.239589753
1569683677460329078,0.387273849
1569683677460667029,0.382065157
1569683677460702189,-5.474925771
1569683677460958907,-5.491373707
1569683677460968763,-6.641514155
1569683677461522888,-6.614511307
1569683677461530598,-4.804690474
1569683677461724406,-4.803549635
1569683677461733001,2.345291517
1569683677462237326,2.529321269
1569683677462245248,6.655542368
1569683677462910041,6.651531508
1569683677462919955,4.743215923
1569683677463760255,4.663802151
1569683677463773586,-4.342067994
1569683677463998265,-4.444612076
1569683677464007085,-5.74376815
1569683677464908869,-5.704851999
1569683677464917082,-1.700128078
1569683677465540754,-1.683869864
1569683677465547106,7.361166991
1569683677465716116,7.373477394
1569683677465721534,6.460971304
1569683677465852808,6.418671927
1569683677465861052,5.846468459
1569683677466096117,5.846036861
1569683677466103967,4.587349319
1569683677466245453,4.590467815
1569683677466255503,2.443503077
1569683677466353584,2.279091108
1569683677466362566,0.633204623
1569683677466901991,0.413662979
1569683677466910725,-4.817341542
1569683677467251480,-5.214709333
1569683677467261591,-6.924867927
1569683677467391907,-6.951970465
1569683677467397968,-6.621320476
1569683677467678074,-6.572059071
1569683677467691428,-4.424991306
1569683677467924444,-4.359621444
1569683677467939605,-3.024711122
1569683677468170186,-2.907429969
1569683677468182447,0.531678562
1569683677468341352,0.752258281
1569683677468347715,4.633390065
1569683677468488177,4.654977089
1569683677468496011,6.808155936
1569683677468795218,6.793672347
1569683677468803196,9.251397457
1569683677469087514,9.198318904
1569683677469106261,6.393772747
1569683677469315357,6.359160334
1569683677469324481,4.275483159
1569683677469470341,4.276494986
1569683677469488695,3.194029885
1569683677469674099,3.115213446
1569683677469683956,2.49191101
1569683677469806163,2.450687444
1569683677469812539,0.850321208
1569683677470296097,0.853298973
1569683677470304832,-2.989036375
1569683677470439780,-3.000024808
1569683677470449329,-7.92325201
1569683677470654366,-8.01239895
1569683677470661827,-6.058750632
1569683677470827864,-5.920256106
1569683677470835517,-2.814888359
1569683677470973147,-2.750381055
1569683677470979262,-0.779173119
1569683677471190880,-0.692818412
1569683677471198647,0.567677571
1569683677471345231,0.622115353
1569683677471353981,1.675366393
1569683677471561726,1.712961459
1569683677471570829,2.188491182
1569683677471696276,2.183413887
1569683677471704847,2.852015909
1569683677472077061,2.847314142
1569683677472083999,1.645256744
1569683677472205220,1.580079626
1569683677472221024,0.769606599
1569683677472416832,0.730785663
1569683677472427005,0.182604049
1569683677472625021,0.176860079
1569683677472632863,-0.394454053
1569683677472875178,-0.399283085
1569683677472882437,-1.509896333
1569683677473008725,-1.593110343
1569683677473022456,-2.198219796
1569683677473266192,-2.200565141
1569683677473280707,-2.454486575
1569683677473450614,-2.455706191
1569683677473462825,-2.595413423
1569683677473644589,-2.596115227
1569683677473652435,-2.67447203
1569683677473756843,-2.677925536
1569683677473769841,-2.682427704
1569683677473917661,-2.682696469
1569683677473924591,-2.666962447
1569683677474115127,-2.667064723
1569683677474125160,-2.571938922
1569683677474393932,-2.571693539
1569683677474427998,-2.425428304
1569683677474848591,-2.424711288
1569683677474857353,-1.722477462
1569683677474991090,-1.728538625
1569683677474996080,0.681524031
1569683677475450855,0.943674982
1569683677475467706,5.942319606
1569683677475626177,6.020508053
1569683677475693455,4.772124236
1569683677475777424,4.710154639
1569683677475786744,2.884276083
1569683677476340217,2.805746385
1569683677476349323,1.141690454
1569683677476484434,1.135490916
1569683677476488887,0.354103266
1569683677476608534,0.356061081
1569683677476619654,-0.506614978
1569683677476763844,-0.651779717
1569683677476770988,-2.059166154
1569683677477314116,-2.26887815
1569683677477321838,-7.550970246
1569683677477453733,-7.549449378
1569683677477460882,-6.398302793
1569683677477608589,-6.33470849
1569683677477623227,-5.731558799
1569683677477830928,-5.714803773
1569683677477837998,-5.327081599
1569683677478039330,-5.330560372
1569683677478049885,-2.688687511
1569683677478387546,-2.425103454
1569683677478393390,4.611977047
1569683677478659482,4.754143378
1569683677478670591,6.407398635
1569683677479149022,6.385401714
1569683677479156132,4.88499328
1569683677479496224,4.885012009
1569683677479502475,-0.271022485
1569683677479722738,-0.464713168
1569683677479735173,-6.441441819
1569683677479928063,-6.488149853
1569683677479934039,-6.945811086
1569683677480125015,-6.917475231
1569683677480133163,-4.354351877
1569683677480291000,-4.325452165
1569683677480299493,-3.530957897
1569683677480780340,-3.437825594
1569683677480785472,-1.263147961
1569683677481003916,-1.241516401
1569683677481011834,5.644389852
1569683677481163070,5.650685301
1569683677481170299,7.060363601
1569683677481440919,7.05932406
1569683677481447281,6.227664816
1569683677481621849,6.163333675
1569683677481632920,4.621317175
1569683677481813228,4.62626364
1569683677481822441,3.017709305
1569683677481946085,3.027459409
1569683677481957660,1.516595433
1569683677482139149,1.520231609
1569683677482152929,-1.373974408
1569683677482322275,-1.391882717
1569683677482336392,-4.911461593
1569683677482490153,-4.92569997
1569683677482516752,-8.06561015
1569683677482611944,-8.068268159
1569683677482619604,-7.737486422
1569683677482992214,-7.715274909
1569683677482999362,-6.704888401
1569683677483195220,-6.705193607
1569683677483202721,-0.806862177
1569683677483311921,-0.695676035
1569683677483326694,2.279261187
1569683677483478943,2.277499336
1569683677483495005,3.895804647
1569683677483684017,4.074342997
1569683677483701451,6.154316729
1569683677483818406,6.106829586
1569683677483835711,5.740904095
1569683677483950705,5.704727687
1569683677483958665,4.961076457
1569683677484262105,4.920225857
1569683677484267773,3.319263588
1569683677484400466,3.310909376
1569683677484406103,1.619428517
1569683677484828282,1.616221376
1569683677484836893,0.110517498
1569683677484992888,0.064462566
1569683677485001382,-2.310757554
1569683677485265015,-2.517042235
1569683677485273184,-6.812149847
1569683677485422850,-6.919931388
1569683677485434043,-7.121350511
1569683677485560869,-7.096839089
1569683677485568064,-6.418247106
1569683677485985862,-6.381856466
1569683677485994139,-3.999386554
1569683677486247726,-3.956456406
1569683677486252570,3.837689831
1569683677486644041,3.992415665
1569683677486651668,4.606729644
1569683677486996201,4.566867998
1569683677487003854,3.152011888
1569683677487427322,3.154493543
1569683677487442096,1.388866039
1569683677487597778,1.351698386
1569683677487603664,0.579792193
1569683677487790856,0.385983182
1569683677487798250,-3.143669636
1569683677487960561,-3.367848716
1569683677487969036,-5.652815316
1569683677488119306,-5.699883869
1569683677488126588,-5.623428944
1569683677488228476,-5.605259766
1569683677488235082,-4.853906005
1569683677488377118,-4.86570281
1569683677488386694,-4.827620854
1569683677488537599,-4.820537923
1569683677488545704,-4.640166475
1569683677488793846,-4.645797799
1569683677488803231,-4.496237847
1569683677489156607,-4.485927252
1569683677489163745,7.130667759
1569683677489403422,7.319692387
1569683677489410090,8.112396164
1569683677489571172,8.095969085
1569683677489578845,7.194184949
1569683677489759763,7.133855343
1569683677489766858,6.454770372
1569683677490084992,6.368813425
1569683677490093364,4.928998196
1569683677490417649,4.943155925
1569683677490424774,-1.64916034
1569683677490618151,-1.837644092
1569683677490634321,-3.635209894
1569683677490923010,-3.5668667
1569683677490936000,-2.990544107
1569683677491159786,-2.965563619
1569683677491165444,-1.821135641
1569683677491430629,-1.81294657
1569683677491438643,-0.21742923
1569683677491637701,-0.156440206
1569683677491667194,6.776704181
1569683677491785695,6.81588852
1569683677491792348,7.153638268
1569683677491965900,7.191051946
1569683677491973425,7.729187712
1569683677492351059,7.718780333
1569683677492357919,5.568433275
1569683677492620361,5.53910822
1569683677492627370,-1.265906201
1569683677492906789,-1.480050623
1569683677492913168,-5.079532342
1569683677493185513,-5.116751237
1569683677493190973,-3.845709374
1569683677493576568,-3.807931264
1569683677493585315,-3.809917953
1569683677494021675,-3.830463797
1569683677494030468,-1.227260542
1569683677494542673,-1.157424238
1569683677494550238,7.41209533
1569683677494903441,7.425090118
1569683677494906575,6.591932904
1569683677495089893,6.581866115
1569683677495099730,5.829960146
1569683677495543743,5.82945496
1569683677495552201,1.052228559
1569683677495937055,0.92154218
1569683677495945112,-3.442091162
1569683677496071597,-3.616436483
1569683677496088166,-5.557848341
1569683677496206770,-5.618764622
1569683677496214047,-5.662133537
1569683677496410502,-5.627956264
1569683677496421172,-5.098098049
1569683677496660095,-5.098098049
1569683677496710319,-4.29147048
1569683677496926858,-4.292594845
1569683677496933101,-1.688358404
1569683677497058083,-1.643050256
1569683677497066440,1.348870249
1569683677497211668,1.525170074
1569683677497225084,3.112869885
1569683677497353579,3.101038681
1569683677497359588,3.617121013
1569683677497555980,3.574812046
1569683677497566431,3.10855657
1569683677498232841,3.093457808
1569683677498244512,1.018771539
1569683677498419967,0.919611582
1569683677498427046,-4.355210148
1569683677498834203,-4.420302048
1569683677498843709,-4.435558012
1569683677499073060,-4.434649766
1569683677499083192,2.609974807
1569683677499390172,2.649754175
1569683677499405643,3.823508655
1569683677499622536,3.748995572
1569683677499630292,2.874511752
1569683677499800824,2.874919719
1569683677499836171,2.168399736
1569683677499948609,2.168837027
1569683677499956941,0.5251842
1569683677500087795,0.531306766
1569683677500109051,-1.151318391
1569683677500534517,-1.180542754
1569683677500549115,-2.00362139
1569683677500786494,-1.92949297
1569683677500793171,2.565513143
1569683677500975228,2.56716911
1569683677500984563,3.014231893
1569683677501107484,2.972063571
1569683677501113650,2.797836846
1569683677501217224,2.80956465
1569683677501222834,2.881145414
1569683677501348185,2.881517409
1569683677501517668,2.872203144
1569683677501535543,2.778845961
1569683677501711224,2.77834449
1569683677501718891,2.07791167
1569683677501884874,2.083828321
1569683677501891373,1.012726678
1569683677502215885,0.879560553
1569683677502230444,-2.405015159
1569683677502473709,-2.430891952
1569683677502490977,-3.883045621
1569683677502646015,-3.875791554
1569683677502652465,-1.659239724
1569683677502833243,-1.399436653
1569683677502840181,3.555869308
1569683677503255230,3.559401081
1569683677503263067,2.036604348
1569683677503588093,2.06209698
1569683677503597396,1.757218273
1569683677503753562,1.776601936
1569683677503760530,-1.741459902
1569683677503936077,-1.774120935
1569683677503944182,-3.191518979
1569683677504090226,-3.175985422
1569683677504096775,-3.250630592
1569683677504285000,-3.262259705
1569683677504291483,-1.965376733
1569683677504489005,-1.889687383
1569683677504497967,2.919310056
1569683677504817095,3.061539863
1569683677504831698,2.442269324
1569683677505015892,2.430819216
1569683677505022730,2.66658801
1569683677505765161,2.667156813
1569683677505778941,-1.34846255
1569683677506009183,-1.374244863
1569683677506018736,-2.998372693
1569683677506122741,-2.982660593
1569683677506129321,0.012969019
1569683677506293885,0.083419336
1569683677506301869,3.285593047
1569683677507059310,3.517245362
1569683677507069185,5.694867713
1569683677507245653,5.675133059
1569683677507260607,4.505712384
1569683677507876032,4.40297507
1569683677507886772,-1.903723345
1569683677508072817,-1.910038482
1569683677508079701,-1.554696512
1569683677508343370,-1.554327687
1569683677508356737,1.268580708
1569683677508472677,1.326545779
1569683677508479176,4.438753073
1569683677508571877,4.429108465
1569683677508578791,4.475675426
1569683677508723956,4.482214348
1569683677508731920,4.348653647
1569683677508860792,4.335813607
1569683677508866932,4.231961873
1569683677509044966,4.210990905
1569683677509049044,2.803208181
1569683677509222817,2.668631019
1569683677509248483,1.391916418
1569683677509332742,1.30382042
1569683677509337068,0.635964942
1569683677509391158,0.499778655
1569683677509399968,-1.824954163
1569683677509494548,-1.876977997
1569683677509500154,-4.316888022
1569683677509661831,-4.349473001
1569683677509672185,-4.926107969
1569683677510521973,-4.90945633
1569683677510528158,-2.785131393
1569683677510710875,-2.785121225
1569683677510726204,4.692504212
1569683677510975239,4.701621599
1569683677510982910,4.361378504
1569683677511134665,4.344282807
1569683677511143624,3.778870957
1569683677511224491,3.662691304
1569683677511230376,2.361372049
1569683677511495498,2.346471837
1569683677511512442,0.947025382
1569683677511702052,0.803019255
1569683677511708100,-3.295949873
1569683677512586358,-3.346035999
1569683677512595215,-2.446716247
1569683677512900514,-2.39903933
1569683677512910032,4.426795471
1569683677513042531,4.512288321
1569683677513049362,5.139798078
1569683677513239129,5.150839882
1569683677513257511,4.953841843
1569683677513388101,4.94476479
1569683677513394192,3.917006982
1569683677513530947,3.897708087
1569683677513538712,2.290999939
1569683677513781010,2.131056161
1569683677513798111,-0.219520083
1569683677513869810,-0.409831346
1569683677513877191,-3.220774982
1569683677513996752,-3.231592268
1569683677514003871,-3.671251942
1569683677514107771,-3.691841426
1569683677514114022,-3.307435759
1569683677514237740,-3.26510031
1569683677514245312,-3.093505016
1569683677514403188,-3.094426176
1569683677514410842,-2.78185718
1569683677514607841,-2.779359168
1569683677514616886,-1.821196659
1569683677514774547,-1.816749305
1569683677514781177,1.945311143
1569683677514955065,2.0028126
1569683677514961685,4.267335504
1569683677515126144,4.262429503
1569683677515132071,4.415678803
1569683677515310164,4.424004079
1569683677515316549,4.285526232
1569683677515503579,4.285545729
1569683677515509723,2.884075855
1569683677516659915,2.740966379
1569683677516667020,-2.40887742
1569683677516911002,-2.413760781
1569683677516925895,-0.918357135
1569683677517032929,-0.907066044
1569683677517040192,-0.659624204
1569683677517158824,-0.653149283
1569683677517166591,-1.092762147
1569683677517275824,-1.076147429
1569683677517282506,-1.590876556
1569683677517475272,-1.551011989
1569683677517481157,-0.487990408
1569683677517650562,-0.418244605
1569683677517660882,1.23032835
1569683677518006289,1.285942295
1569683677518014868,1.421035806
1569683677518151979,1.413956731
1569683677518159192,0.913167222
1569683677518281007,0.882820821
1569683677518287365,0.565411747
1569683677518573628,0.569977023
1569683677518581924,-0.092449699
1569683677518937600,-0.146551727
1569683677518945191,-3.591966996
1569683677519301690,-3.641881248
1569683677519310441,-3.341524386
1569683677519495972,-3.533453571
1569683677519504562,-3.087750559
1569683677519719313,-3.025425358
1569683677519729553,-0.680141921
1569683677520020507,-0.688801034
1569683677520028517,-0.772626494
1569683677520290143,-0.841307411
1569683677520301510,-2.054655056
1569683677520478310,-2.062791814
1569683677520485340,-2.256807285
1569683677520621315,-2.266120476
1569683677520628182,-2.19625783
1569683677521051905,-2.1948122
1569683677521060334,-0.020067946
1569683677521081311,0.179359628
1569683677521085946,3.016033391
1569683677521353026,3.067620077
1569683677521361638,2.691438463
1569683677521684722,2.696923782
1569683677521693824,2.392550731
1569683677521800324,2.426296292
1569683677521810570,2.242298057
1569683677522023674,2.255680872
1569683677522033611,1.07815133
1569683677522291902,1.077607559
1569683677522300843,-1.8915314
1569683677522415952,-2.078876824
1569683677522423345,-3.773194544
1569683677522542956,-3.860400979
1569683677522554709,-4.369994767
1569683677522680537,-4.368458003
1569683677522687521,-4.441819354
1569683677522895855,-4.44524703
1569683677522904021,-4.060885614
1569683677523084244,-4.041963902
1569683677523091164,-3.793782488
1569683677523229056,-3.772228723
1569683677523235697,-2.903356766
1569683677523357320,-2.787615181
1569683677523363908,-0.985053346
1569683677524081854,-0.793248771
1569683677524089691,4.431821428
1569683677524276124,4.401980779
1569683677524288518,3.09361225
1569683677524435970,3.020058622
1569683677524443800,2.396895584
1569683677524584817,2.314536919
1569683677524595762,1.074033895
1569683677524765881,1.077428844
1569683677524772842,-0.15277934
1569683677524934467,-0.152069255
1569683677524943563,-1.634565483
1569683677525075990,-1.727643309
1569683677525084017,-2.213905388
1569683677525245141,-2.191285019
1569683677525261455,-2.590525133
1569683677525398652,-2.572958912
1569683677525407158,-2.719448309
1569683677525638818,-2.70567177
1569683677525645350,-2.573149798
1569683677525799617,-2.534921285
1569683677525808203,-1.927654206
1569683677525923855,-1.920903186
1569683677525930980,-0.50678927
1569683677526086973,-0.466864131
1569683677526092960,1.573258863
1569683677526263955,1.707093589
1569683677526271444,2.889895716
1569683677526538575,2.902685589
1569683677526542842,2.712902189
1569683677526810121,2.713194238
1569683677526817569,2.73341074
1569683677526976998,2.739157482
1569683677526984861,2.496828665
1569683677527158448,2.502014661
1569683677527162249,1.106082453
1569683677527271168,1.091300579
1569683677527282492,0.19457442
1569683677527369952,0.225646598
1569683677527381173,3.147817804
1569683677528204785,3.298262838
1569683677528219777,5.985952666
1569683677528224200,6.020596352
1569683677528229572,4.738071074
1569683677528236327,4.634291264
1569683677528244367,2.427788375
1569683677528249490,2.34046249
1569683677528264200,-0.816262864
1569683677528395538,-0.852719986
1569683677528399232,-0.293058074
1569683677528568622,-0.198558486
1569683677528581269,0.826728685
1569683677528810815,0.83231834
1569683677528827910,1.011023302
1569683677529069966,1.001883903
1569683677529077093,0.713788015
1569683677529328539,0.708370616
1569683677529337395,1.065771358
1569683677529945582,1.065167389
1569683677529952701,-1.385224321
1569683677530226946,-1.486444554
1569683677530236844,-2.715443672
1569683677530405591,-2.719727883
1569683677530411504,-2.427812239
1569683677530649958,-2.427597415
1569683677530655892,-0.794963169
1569683677530821833,-0.642012102
1569683677530830719,2.264296577
1569683677531040266,2.396516824
1569683677531057926,3.278565296
1569683677531146417,3.267234994
1569683677531160283,3.172297107
1569683677531981572,3.161415456
1569683677531988078,2.060037769
1569683677532326733,1.994134129
1569683677532333582,-1.843789969
1569683677532480170,-1.846383549
1569683677532489518,-3.20349505
1569683677532711660,-3.196915749
1569683677532718976,-4.055413115
1569683677533304879,-4.09029741
1569683677533314094,-3.804855951
1569683677533460578,-3.813380486
1569683677533471243,-0.224091499
1569683677533595672,-0.00959014
1569683677533603324,3.249407558
1569683677533832002,3.333114407
1569683677533836842,3.669395975
1569683677533994984,3.652925137
1569683677533999210,2.127819123
1569683677534247485,2.084666835
1569683677534253681,1.763038931
1569683677535075136,1.769738809
1569683677535080937,-0.521450681
1569683677535399534,-0.517168027
1569683677535411830,-0.046325399
1569683677535544165,-0.096843525
1569683677535560603,-1.24938308
1569683677535678539,-1.302498103
1569683677535699268,-1.834635957
1569683677535814508,-1.85063932
1569683677535821251,-1.837628809
1569683677536533466,-1.834769064
1569683677536563444,0.28085284
1569683677536781550,0.400586252
1569683677536786495,2.853439701
1569683677537634540,2.836928556
1569683677537650694,1.232884579
1569683677537797248,1.162345504
1569683677537801696,-1.484751814
1569683677537962822,-1.486431856
1569683677537976062,-1.868950408
1569683677538713606,-1.885091868
1569683677538721043,-0.185176845
1569683677539309646,-0.134295994
1569683677539316333,3.652579401
1569683677539482128,3.665268087
1569683677539485724,2.384505141
1569683677539920054,2.386872118
1569683677539927730,-0.62000754
1569683677540462015,-0.732084628
1569683677540475209,-0.844641949
1569683677540731829,-0.742191241
1569683677540742473,2.015210946
1569683677540943859,2.050620811
1569683677540960429,1.723827343
1569683677541123347,1.716548388
1569683677541127459,1.279893989
1569683677541302083,1.255911881
1569683677541317663,0.397860349
1569683677542091402,0.34679054
1569683677542098033,0.364824274
1569683677542291309,0.542254061
1569683677542296902,1.115222752
1569683677542451332,1.085830627
1569683677542457499,0.590930917
1569683677542630365,0.552958739
1569683677542660252,-0.320462954
1569683677542835266,-0.351753292
1569683677542848255,-0.76599386
1569683677542997361,-0.752671032
1569683677543005053,-0.646964239
1569683677543180005,-0.652311014
1569683677543187894,-0.141816523
1569683677543416653,-0.066886367
1569683677543423154,1.57469337
1569683677543575303,1.703428753
1569683677543586190,2.687942606
1569683677543707967,2.690785378
1569683677543723930,2.533555325
1569683677543948264,2.470754943
1569683677543952478,1.084827896
1569683677544095589,1.062426506
1569683677544102538,-0.839279428
1569683677545147187,-0.870387858
1569683677545158381,-5.353415917
1569683677545420325,-5.335828447
1569683677545427917,1.710546601
1569683677545686084,1.886230911
1569683677545693005,5.330929077
1569683677545966220,5.424123444
1569683677545994664,4.74077739
1569683677546244293,4.683027105
1569683677546253216,3.73457277
1569683677546446759,3.697253928
1569683677546452408,1.054337369
1569683677546580033,0.957981938
1569683677546585915,-1.07386506
1569683677546785138,-1.233227628
1569683677546791182,-2.691588151
1569683677547094120,-2.94783281
1569683677547100506,-6.798203618
1569683677547248083,-6.782698533
1569683677547254069,-5.090341116
1569683677547525927,-5.10253726
1569683677547534270,-4.234507124
1569683677547782527,-4.190080418
1569683677547790919,-1.61258388
1569683677548001649,-1.412002892
1569683677548009705,3.21464555
1569683677548214747,3.220170565
1569683677548218291,6.300168662
1569683677548353409,6.301532969
1569683677548370068,6.523679511
1569683677548579209,6.511529914
1569683677548588133,6.052217265
1569683677548858721,6.050692637
1569683677548865425,4.460245658
1569683677549211541,4.31749585
1569683677549221610,-0.064427848
1569683677549353059,-0.243185305
1569683677549365855,-5.278097966
1569683677550050661,-5.474925771
1569683677550056720,-5.491373707
1569683677550306918,-5.679274384
1569683677550313164,-6.663552723
1569683677550415021,-6.62595083
1569683677550433901,-6.140478405
1569683677550571460,-6.094201404
1569683677550594509,-5.610653321
1569683677550715314,-5.593459558
1569683677550721121,-5.098192447
1569683677550874404,-5.096972103
1569683677550884310,-3.804660501
1569683677550998821,-3.746573546
1569683677551006180,0.539510656
1569683677551126016,0.570206567
1569683677551131881,2.720390947
1569683677551241003,2.727587224
1569683677551246589,4.689794295
1569683677551627811,4.694900102
1569683677551633162,6.646857371
1569683677552524740,6.614572902
1569683677552547414,3.169452063
1569683677552803631,3.167583903
1569683677552813617,-5.736496465
1569683677552929638,-5.750777291
1569683677552937128,-6.539141977
1569683677553054459,-6.480839177
1569683677553068143,-5.933692021
1569683677553204278,-5.906339839
1569683677553224715,-5.394075076
1569683677553633954,-5.365269238
1569683677553637598,-4.031532703
1569683677554075148,-4.034482588
1569683677554081178,1.476217797
1569683677554197349,1.91580304
1569683677554203011,5.335978344
1569683677554356862,5.337178142
1569683677554375533,7.016915049
1569683677554506152,7.065372547
1569683677554519479,7.205306334
1569683677554649583,7.183801363
1569683677554655152,6.317373789
1569683677554787919,6.307551041
1569683677554790475,5.775787285
1569683677554980668,5.77625307
1569683677554988090,4.590467815
1569683677555145530,4.484357774
1569683677555152854,2.44603126
1569683677555854291,2.443503077
1569683677555858537,-5.216544961
1569683677556138089,-5.226821213
1569683677556142278,-6.620707007
1569683677556252229,-6.621320476
1569683677556256219,-4.660828026
1569683677556362916,-4.592791865
1569683677556375273,-4.010054293
1569683677556469117,-4.011286726
1569683677556472968,-3.155579185
1569683677556587067,-3.146802288
1569683677556590182,-1.308534544
1569683677556813354,-1.115022187
1569683677556816949,1.782706658
1569683677557040615,1.998934197
1569683677557056125,5.991072999
1569683677557202190,6.161585021
1569683677557210251,9.36073196
1569683677557377700,9.313765955
1569683677557385744,7.182303748
1569683677557891446,7.113169571
1569683677557899047,4.418207308
1569683677557957158,4.412831673
1569683677557961961,2.763684367
1569683677558080189,2.756038771
1569683677558095294,2.55427285
1569683677558350003,2.528946496
1569683677558357621,1.355144022
1569683677558462722,1.357274424
1569683677558480828,-0.790802145
1569683677558744994,-0.794874202
1569683677558760902,-3.883624484
1569683677558876175,-3.902164377
1569683677558884656,-7.915580565
1569683677559189562,-7.92325201
1569683677559195794,-4.916451161
1569683677559321548,-4.788921872
1569683677559328270,-2.27254801
1569683677559448856,-2.171473401
1569683677559455352,-0.328330662
1569683677559566812,-0.269280136
1569683677559573496,0.567677571
1569683677559708181,0.622115353
1569683677559718236,0.735084038
1569683677559989025,0.788714477
1569683677559995799,1.926427106
1569683677560117391,1.931819284
1569683677560125237,2.835398462
1569683677560213366,2.859179679
1569683677560217647,2.810610465
1569683677560358987,2.786962571
1569683677560373855,2.291233745
1569683677560514098,2.198904236
1569683677560522847,1.101615275
1569683677560628280,1.093148033
1569683677560634055,0.480276346
1569683677560863844,0.473297502
1569683677560872810,0.043632934
1569683677561076423,0.01351557
1569683677561082044,-1.011750033
1569683677561275349,-1.101322235
1569683677561284936,-2.200565141
1569683677561532938,-2.213247952
1569683677561538559,-2.516616485
1569683677561689179,-2.517710617
1569683677561695609,-2.67948068
1569683677561893423,-2.67728472
1569683677561900919,-2.639151267
1569683677562145657,-2.639121049
1569683677562152785,-2.44315835
1569683677562311952,-2.433157598
1569683677562323408,-2.361644928
1569683677562446335,-2.370576327
1569683677562453706,-1.546335082
1569683677562973590,-1.553767977
1569683677562992054,3.130392594
1569683677563242482,3.148112865
1569683677563250552,5.837544945
1569683677563587031,5.794568836
1569683677563594663,2.426968566
1569683677563783850,2.329099811
1569683677563791648,1.429738921
1569683677563918481,1.432443909
1569683677563926290,0.735292491
1569683677564065019,0.689801285
1569683677564072888,-0.124668884
1569683677564366989,-0.237119926
1569683677564374304,-4.015168351
1569683677564520782,-4.236642244
1569683677564526841,-7.444341841
1569683677564953851,-7.446467489
1569683677564968970,-7.698451662
1569683677565170296,-7.687729421
1569683677565175754,-6.500711913
1569683677565340294,-6.435094822
1569683677565354467,-5.464573329
1569683677565499905,-5.419212187
1569683677565507241,-3.801635008
1569683677565720541,-3.615443904
1569683677565729817,2.460435305
1569683677565911019,2.510492261
1569683677565919902,5.772517437
1569683677566067675,5.788965174
1569683677566072547,6.625608692
1569683677566214757,6.626618386
1569683677566222106,6.016511367
1569683677566399082,5.980613743
1569683677566414492,5.370711444
1569683677566497451,5.32526869
1569683677566512291,4.523463442
1569683677566687915,4.524982262
1569683677566691758,3.477594301
1569683677566855722,3.344627989
1569683677566863926,1.362518824
1569683677567230946,1.342900667
1569683677567237099,-3.941588402
1569683677567424781,-4.168903322
1569683677567429860,-5.984387363
1569683677567592484,-5.871885135
1569683677567599786,-4.412502648
1569683677567787431,-4.381942415
